"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
197	-181.736473	39.670587	-27.202057	-0.638124	-0.769654	0.020723	-0.027287	0.049506	0.998401	-0.769450	0.636538	-0.052592
198	-183.099690	38.209217	-27.167093	-0.725686	-0.687885	0.013928	-0.018250	0.039481	0.999054	-0.687784	0.724745	-0.041204
199	-184.635070	36.929863	-27.147068	-0.807296	-0.590115	0.006049	-0.013160	0.028249	0.999514	-0.590000	0.806825	-0.030571
200	-186.316837	35.849597	-27.142693	-0.871165	-0.490988	-0.001546	-0.011518	0.017288	0.999784	-0.490855	0.870995	-0.020716
201	-188.107309	34.960407	-27.152609	-0.916430	-0.400112	-0.008182	-0.012345	0.007829	0.999893	-0.400005	0.916433	-0.012114
202	-189.972768	34.241257	-27.174691	-0.946922	-0.321171	-0.013716	-0.014697	0.000631	0.999892	-0.321127	0.947021	-0.005317
203	-191.888094	33.667794	-27.206813	-0.966967	-0.254246	-0.018251	-0.017832	-0.003954	0.999833	-0.254276	0.967132	-0.000710
204	-193.835998	33.217325	-27.247153	-0.979981	-0.197874	-0.021966	-0.021157	-0.006198	0.999757	-0.197962	0.980208	0.001887
205	-195.804936	32.870503	-27.294245	-0.988324	-0.150295	-0.025029	-0.024310	-0.006616	0.999683	-0.150413	0.988619	0.002885
206	-197.787245	32.611430	-27.346931	-0.993564	-0.109862	-0.027581	-0.027114	-0.005747	0.999616	-0.109978	0.993930	0.002731
207	-199.777816	32.427221	-27.404304	-0.996723	-0.075233	-0.029731	-0.029504	-0.004130	0.999556	-0.075322	0.997157	0.001897
208	-201.773208	32.307443	-27.465649	-0.998476	-0.045266	-0.031565	-0.031494	-0.002295	0.999501	-0.045316	0.998972	0.000866
209	-203.771062	32.242588	-27.530335	-0.999169	-0.024137	-0.032844	-0.032836	-0.000752	0.999460	-0.024149	0.999708	-0.000042
210	-205.769398	32.194245	-27.596019	-0.999168	-0.024172	-0.032842	-0.032852	-0.000004	0.999460	-0.024159	0.999708	-0.000791
211	-207.767735	32.145902	-27.661703	-0.999168	-0.024172	-0.032842	-0.032413	-0.017926	0.999314	-0.024744	0.999547	0.017127
212	-209.766071	32.097558	-27.727388	-0.999168	-0.024172	-0.032842	-0.030933	-0.075504	0.996666	-0.026571	0.996852	0.074694
213	-211.764407	32.049215	-27.793072	-0.999168	-0.024172	-0.032842	-0.028458	-0.163508	0.986131	-0.029206	0.986246	0.162684
214	-213.762865	32.000718	-27.854681	-0.999367	-0.024434	-0.025856	-0.018263	-0.271328	0.962314	-0.030528	0.962177	0.270710
215	-215.761864	31.951380	-27.893516	-0.999609	-0.024912	-0.012666	-0.002018	-0.387703	0.921782	-0.027874	0.921448	0.387501
216	-217.761184	31.901039	-27.904012	-0.999673	-0.025438	0.002572	0.014990	-0.501612	0.864963	-0.020713	0.864718	0.501830
217	-219.760370	31.849593	-27.881589	-0.999454	-0.026019	0.020360	0.031940	-0.603379	0.796815	-0.008448	0.797030	0.603880
218	-221.758706	31.796922	-27.820495	-0.998788	-0.026663	0.041374	0.048388	-0.685956	0.726032	0.009023	0.727154	0.686415
219	-223.755052	31.742893	-27.713395	-0.997409	-0.027378	0.066531	0.064721	-0.745303	0.663577	0.031418	0.666164	0.745143
220	-225.747579	31.687357	-27.550792	-0.994873	-0.028171	0.097127	0.082689	-0.779521	0.620894	0.058221	0.625742	0.777855
221	-227.733295	31.630157	-27.320189	-0.990436	-0.029042	0.134884	0.105765	-0.787598	0.607044	0.088605	0.615504	0.783137
222	-229.707220	31.571148	-27.004954	-0.982795	-0.029975	0.182252	0.135184	-0.789107	0.599196	0.125855	0.613524	0.779582
223	-231.660898	31.510251	-26.582849	-0.969688	-0.030916	0.242382	0.171291	-0.793419	0.584077	0.174253	0.607890	0.774664
224	-233.579848	31.447570	-26.024654	-0.947241	-0.031724	0.318947	0.215333	-0.800062	0.559939	0.237415	0.599077	0.764683
225	-235.439758	31.383644	-25.294496	-0.909494	-0.032088	0.414477	0.267395	-0.808558	0.524151	0.318310	0.587541	0.743958
226	-237.203381	31.319870	-24.356277	-0.850168	-0.031460	0.525571	0.323667	-0.818549	0.474569	0.415276	0.573574	0.706087
227	-238.826477	31.258870	-23.191998	-0.770529	-0.029235	0.636734	0.373699	-0.829974	0.414116	0.516366	0.557035	0.650445
228	-240.280364	31.203772	-21.821767	-0.680872	-0.025923	0.731943	0.408659	-0.842787	0.350296	0.607792	0.537622	0.584424
229	-241.537641	31.154494	-20.269208	-0.573445	-0.023591	0.818905	0.434328	-0.856302	0.279474	0.694637	0.515936	0.501288
230	-242.563906	31.108344	-18.555204	-0.450689	-0.022886	0.892388	0.448630	-0.870062	0.204261	0.771758	0.492410	0.402395
231	-243.334051	31.061567	-16.711885	-0.318431	-0.024289	0.947635	0.450182	-0.883625	0.128624	0.834229	0.467566	0.292308
232	-243.835588	31.009587	-14.778176	-0.183118	-0.028132	0.982688	0.439338	-0.896562	0.056202	0.879460	0.442024	0.176537
233	-244.067981	30.947320	-12.794213	-0.050003	-0.034600	0.998150	0.417770	-0.908491	-0.010564	0.907176	0.416469	0.059882
234	-244.039143	30.869400	-10.797310	0.077761	-0.043793	0.996010	0.387674	-0.919083	-0.070678	0.918511	0.391623	-0.054491
235	-243.758890	30.770787	-8.820847	0.202356	-0.055074	0.977762	0.350937	-0.928032	-0.124902	0.914273	0.368408	-0.168466
236	-243.230401	30.648171	-6.897278	0.325907	-0.067786	0.942968	0.308685	-0.935130	-0.173910	0.893587	0.347759	-0.283841
237	-242.456735	30.498804	-5.060640	0.447264	-0.081788	0.890654	0.261757	-0.940240	-0.217789	0.855241	0.330545	-0.399127
238	-241.444305	30.320393	-3.346917	0.564194	-0.096759	0.819953	0.210907	-0.943271	-0.256433	0.798250	0.317612	-0.511781
239	-240.205238	30.111505	-1.793088	0.673220	-0.112151	0.730888	0.157030	-0.944203	-0.289523	0.722577	0.309683	-0.618045
240	-238.759633	29.872037	-0.434428	0.769961	-0.127197	0.625285	0.101372	-0.943101	-0.316676	0.629987	0.307215	-0.713257
241	-237.136036	29.603463	0.699057	0.850913	-0.141173	0.505982	0.045075	-0.940037	-0.338081	0.523369	0.310485	-0.793526
242	-235.369996	29.308897	1.586756	0.910999	-0.152852	0.383038	-0.008416	-0.935477	-0.353286	0.412323	0.318619	-0.853505
243	-233.507695	28.994333	2.241376	0.947790	-0.161164	0.275174	-0.052886	-0.930383	-0.362753	0.314480	0.329261	-0.890331
244	-231.590019	28.666095	2.702002	0.967683	-0.166685	0.189226	-0.086126	-0.923725	-0.373248	0.237007	0.344888	-0.908229
245	-229.643489	28.328814	3.011487	0.977632	-0.170353	0.123352	-0.103012	-0.899156	-0.425331	0.183369	0.403111	-0.896592
246	-227.682996	27.985432	3.205674	0.982222	-0.172881	0.073161	-0.110551	-0.847675	-0.518869	0.151719	0.501556	-0.851717
247	-225.716431	27.637750	3.311702	0.984013	-0.174709	0.034561	-0.113341	-0.764017	-0.635163	0.137374	0.621092	-0.771605
248	-223.747887	27.286886	3.349487	0.984363	-0.176095	0.004452	-0.112420	-0.647476	-0.753748	0.135614	0.741461	-0.657148
249	-221.779456	26.933559	3.333618	0.983985	-0.177192	-0.019407	-0.107834	-0.505039	-0.856333	0.141934	0.844712	-0.516059
250	-219.812178	26.578248	3.274895	0.983256	-0.178090	-0.038612	-0.100165	-0.351188	-0.930932	0.152230	0.919212	-0.363146
251	-217.845853	26.221885	3.193854	0.983157	-0.178187	-0.040638	-0.077873	-0.207261	-0.975181	0.165342	0.961921	-0.217646
252	-215.879538	25.865512	3.112577	0.983157	-0.178187	-0.040638	-0.057459	-0.090274	-0.994258	0.173495	0.979847	-0.098992
253	-213.913224	25.509138	3.031300	0.983157	-0.178187	-0.040638	-0.044392	-0.017128	-0.998867	0.177289	0.983848	-0.024749
254	-211.946910	25.152764	2.950024	0.983157	-0.178187	-0.040638	-0.041307	-0.000040	-0.999147	0.178033	0.983997	-0.007400
255	-209.980595	24.796391	2.868747	0.983157	-0.178187	-0.040638	-0.041425	-0.000693	-0.999141	0.178006	0.983996	-0.008062
256	-208.014225	24.440322	2.787486	0.983768	-0.174827	-0.040459	-0.041423	-0.001869	-0.999140	0.174601	0.984597	-0.009080
257	-206.040565	24.127373	2.708536	0.989813	-0.137089	-0.038435	-0.039279	-0.003459	-0.999222	0.136850	0.990553	-0.008808
258	-204.055608	23.895544	2.633947	0.994947	-0.093689	-0.036096	-0.036694	-0.004666	-0.999316	0.093456	0.995591	-0.008080
259	-202.061842	23.756902	2.564392	0.998486	-0.043713	-0.033389	-0.033641	-0.005027	-0.999421	0.043520	0.999031	-0.006490
260	-200.063378	23.725856	2.500683	0.999443	0.014130	-0.030237	-0.030183	-0.004063	-0.999536	-0.014246	0.999892	-0.003634
261	-198.066754	23.819416	2.443787	0.996350	0.081127	-0.026562	-0.026545	-0.001293	-0.999647	-0.081133	0.996703	0.000866
262	-196.082057	24.057217	2.394830	0.987096	0.158571	-0.022286	-0.023166	0.003703	-0.999725	-0.158445	0.987341	0.007329
263	-194.124333	24.460950	2.355061	0.968831	0.247112	-0.017372	-0.020707	0.010904	-0.999726	-0.246854	0.968926	0.015682
264	-192.215035	25.052654	2.325738	0.938054	0.346287	-0.011861	-0.019986	0.019903	-0.999602	-0.345913	0.937918	0.025590
265	-190.382763	25.851330	2.307878	0.891288	0.453398	-0.005965	-0.021944	0.029990	-0.999309	-0.452906	0.890803	0.036679
266	-188.661920	26.867815	2.301830	0.826510	0.562922	-0.000155	-0.027483	0.040077	-0.998819	-0.562251	0.825538	0.048595
267	-187.087958	28.099384	2.306695	0.744995	0.667052	0.004786	-0.037209	0.048718	-0.998119	-0.666031	0.743416	0.061116
268	-185.693372	29.530641	2.320584	0.645307	0.763866	0.009343	-0.050609	0.054951	-0.997206	-0.762245	0.643031	0.074119
269	-184.524760	31.151009	2.345257	0.518533	0.854914	0.015694	-0.066385	0.058550	-0.996075	-0.852477	0.515456	0.087114
270	-183.638036	32.940457	2.384986	0.363365	0.931323	0.024546	-0.083725	0.058884	-0.994748	-0.927877	0.359401	0.099371
271	-183.090338	34.859851	2.445812	0.179253	0.983105	0.037064	-0.101516	0.055957	-0.993259	-0.978551	0.174282	0.109831
272	-182.943268	36.848308	2.537193	-0.039182	0.997676	0.055743	-0.118721	0.050742	-0.991630	-0.992154	-0.045472	0.116457
273	-183.283597	38.807524	2.676446	-0.313337	0.945766	0.085716	-0.135035	0.044971	-0.989820	-0.939992	-0.321722	0.113621
274	-184.231190	40.542959	2.884188	-0.636851	0.761227	0.122291	-0.148690	0.034372	-0.988286	-0.756513	-0.647575	0.091297
275	-185.793508	41.731924	3.161392	-0.903802	0.399781	0.152697	-0.157992	0.019897	-0.987240	-0.397718	-0.916395	0.045180
276	-187.718986	42.068026	3.481647	-0.984073	-0.069501	0.163616	-0.164267	0.003709	-0.986409	0.067949	-0.997575	-0.015067
277	-189.593016	41.497076	3.797944	-0.863472	-0.481917	0.148902	-0.162895	-0.012959	-0.986558	0.477369	-0.876121	-0.067312
278	-191.091918	40.219309	4.065512	-0.620605	-0.775424	0.116481	-0.153407	-0.025609	-0.987831	0.768971	-0.630922	-0.103062
279	-192.036775	38.478628	4.257685	-0.320793	-0.944176	0.074994	-0.139374	-0.031259	-0.989746	0.936839	-0.327956	-0.121566
280	-192.396332	36.520772	4.368168	-0.053387	-0.997859	0.037788	-0.124827	-0.030876	-0.991698	0.990741	-0.057661	-0.122911
281	-192.297247	34.527083	4.416299	0.143103	-0.989637	0.011862	-0.111766	-0.028068	-0.993338	0.983377	0.140824	-0.114625
282	-191.851131	32.579650	4.420041	0.297637	-0.954652	-0.007228	-0.100482	-0.023797	-0.994654	0.949376	0.296772	-0.103009
283	-191.122940	30.718921	4.390073	0.427208	-0.903881	-0.022178	-0.091167	-0.018659	-0.995661	0.899545	0.427377	-0.090375
284	-190.153187	28.972292	4.333120	0.540067	-0.840920	-0.034373	-0.083949	-0.013188	-0.996383	0.837425	0.540999	-0.077717
285	-188.975769	27.358918	4.254339	0.633639	-0.772380	-0.043939	-0.078835	-0.007965	-0.996856	0.769602	0.635110	-0.065937
286	-187.630219	25.883507	4.158861	0.709519	-0.702823	-0.051216	-0.075610	-0.003668	-0.997131	0.700619	0.711355	-0.055743
287	-186.145388	24.549175	4.050547	0.773703	-0.630991	-0.056861	-0.073991	-0.000859	-0.997259	0.629212	0.775790	-0.047353
288	-184.540811	23.362433	3.932242	0.829705	-0.554831	-0.061252	-0.073623	-0.000000	-0.997286	0.553325	0.831963	-0.040849
289	-182.830799	22.334393	3.806244	0.879329	-0.471816	-0.064572	-0.073326	-0.000168	-0.997308	0.470535	0.881697	-0.034744
290	-181.027486	21.481611	3.674640	0.922958	-0.379050	-0.066852	-0.072470	-0.000555	-0.997370	0.378016	0.925376	-0.027982
291	-179.144566	20.823901	3.539629	0.958096	-0.278275	-0.067934	-0.071027	-0.001037	-0.997474	0.277501	0.960501	-0.020759
292	-177.202486	20.369862	3.403791	0.982173	-0.175375	-0.067676	-0.069006	-0.001487	-0.997615	0.174856	0.984501	-0.013562
293	-175.223101	20.124295	3.269830	0.995386	-0.069603	-0.066045	-0.066330	-0.001795	-0.997796	0.069331	0.997573	-0.006403
294	-173.228519	20.094193	3.140590	0.997202	0.040347	-0.062930	-0.062908	-0.001824	-0.998018	-0.040382	0.999184	0.000719
295	-171.242907	20.289405	3.019222	0.986050	0.155971	-0.058129	-0.058631	-0.001383	-0.998279	-0.155783	0.987761	0.007781
296	-169.294829	20.722610	2.909384	0.959062	0.278502	-0.051342	-0.053398	-0.000202	-0.998573	-0.278115	0.960436	0.014678
297	-167.418867	21.405264	2.815124	0.914341	0.402680	-0.042768	-0.048035	0.002985	-0.998841	-0.402086	0.915336	0.022072
298	-165.646635	22.326065	2.738730	0.855705	0.516376	-0.033522	-0.044686	0.009200	-0.998959	-0.515530	0.856312	0.030947
299	-164.004955	23.464581	2.681507	0.783611	0.620805	-0.023559	-0.044016	0.017652	-0.998875	-0.619690	0.783767	0.041157
300	-162.522849	24.804815	2.645198	0.695328	0.718584	-0.012517	-0.046403	0.027507	-0.998544	-0.717193	0.694896	0.052471
301	-161.239150	26.336095	2.632616	0.583356	0.812216	0.000334	-0.052111	0.037838	-0.997924	-0.810543	0.582128	0.064398
302	-160.214583	28.050689	2.648485	0.434400	0.900577	0.016035	-0.061393	0.047365	-0.996989	-0.898625	0.432108	0.075865
303	-159.520844	29.922582	2.697876	0.254854	0.966396	0.033604	-0.074270	0.054211	-0.995764	-0.964123	0.251278	0.085590
304	-159.213608	31.893210	2.783903	0.046982	0.997502	0.052753	-0.089867	0.056818	-0.994332	-0.994845	0.041975	0.092312
305	-159.359229	33.878642	2.910508	-0.201746	0.976604	0.074455	-0.106596	0.053673	-0.992853	-0.973620	-0.208240	0.093274
306	-160.066163	35.731007	3.084391	-0.515417	0.851078	0.100061	-0.121534	0.042987	-0.991656	-0.848277	-0.523277	0.081278
307	-161.411465	37.173400	3.310279	-0.816262	0.563956	0.125178	-0.132770	0.027744	-0.990758	-0.562217	-0.825339	0.052230
308	-163.237114	37.898845	3.580201	-0.978826	0.146112	0.143358	-0.143269	0.011193	-0.989621	-0.146200	-0.989205	0.009977
309	-165.190330	37.731729	3.874754	-0.939934	-0.307871	0.147443	-0.152184	-0.008694	-0.988314	0.305555	-0.951388	-0.038681
310	-166.875795	36.722800	4.154341	-0.721331	-0.680509	0.128798	-0.149216	-0.028901	-0.988382	0.676325	-0.732170	-0.080695
311	-168.012400	35.108256	4.379872	-0.409337	-0.907385	0.095374	-0.136191	-0.042595	-0.989766	0.902162	-0.418137	-0.106142
312	-168.528043	33.190569	4.537766	-0.114553	-0.991349	0.064072	-0.119396	-0.050290	-0.991572	0.986216	-0.121237	-0.112602
313	-168.501019	31.198623	4.640956	0.133896	-0.990180	0.040183	-0.101940	-0.054095	-0.993319	0.985738	0.128905	-0.108182
314	-168.021302	29.261807	4.701921	0.338452	-0.940736	0.021582	-0.085204	-0.053479	-0.994927	0.937118	0.334896	-0.098255
315	-167.174943	27.452910	4.729991	0.500869	-0.865494	0.007114	-0.070560	-0.049022	-0.996302	0.862642	0.498514	-0.085623
316	-166.045618	25.804467	4.731905	0.622647	-0.782487	-0.004967	-0.059491	-0.041007	-0.997386	0.780238	0.621315	-0.072084
317	-164.701272	24.325725	4.710716	0.718378	-0.695467	-0.016124	-0.052433	-0.031019	-0.998143	0.693675	0.717889	-0.058748
318	-163.182872	23.026651	4.667653	0.797685	-0.602474	-0.026902	-0.049253	-0.020624	-0.998573	0.601059	0.797872	-0.046125
319	-161.519066	21.920881	4.603222	0.864070	-0.501973	-0.037505	-0.049742	-0.011005	-0.998701	0.500908	0.864813	-0.034478
320	-159.734826	21.024079	4.517763	0.918055	-0.393546	-0.047912	-0.053494	-0.003221	-0.998563	0.392826	0.919299	-0.024009
321	-157.855665	20.351401	4.411864	0.958924	-0.277714	-0.057787	-0.059656	0.001724	-0.998218	0.277319	0.960662	-0.014914
322	-155.907672	19.922044	4.288541	0.986633	-0.149448	-0.064963	-0.065228	0.003133	-0.997865	0.149333	0.988765	-0.006657
323	-153.920399	19.759755	4.154205	0.997557	-0.011973	-0.068821	-0.068801	0.002040	-0.997628	0.012085	0.999926	0.001212
324	-151.930119	19.874331	4.015299	0.989616	0.125764	-0.069600	-0.070148	-0.000072	-0.997537	-0.125460	0.992060	0.008751
325	-149.973360	20.256881	3.877481	0.964661	0.254608	-0.067854	-0.069651	-0.001960	-0.997569	-0.254122	0.967042	0.015843
326	-148.079655	20.882632	3.745045	0.927506	0.368228	-0.064356	-0.067944	-0.003227	-0.997684	-0.367583	0.929730	0.022026
327	-146.267802	21.718101	3.620709	0.883695	0.464218	-0.059872	-0.065590	-0.003837	-0.997839	-0.463445	0.885713	0.027057
328	-144.546320	22.728301	3.505814	0.837764	0.543255	-0.054997	-0.062998	-0.003885	-0.998006	-0.542386	0.839559	0.030969
329	-142.916189	23.881369	3.400722	0.792732	0.607506	-0.050119	-0.060422	-0.003505	-0.998167	-0.606568	0.794307	0.033928
330	-141.368427	25.143988	3.304748	0.758212	0.650375	-0.046122	-0.058171	-0.002979	-0.998302	-0.649408	0.759608	0.035574
331	-139.872626	26.468501	3.215360	0.740045	0.671152	-0.043459	-0.056348	-0.002517	-0.998408	-0.670193	0.741315	0.035956
332	-138.399900	27.818987	3.130274	0.734642	0.677168	-0.041772	-0.054832	-0.002108	-0.998493	-0.676236	0.735825	0.035582
333	-136.927197	29.169662	3.047781	0.739724	0.671670	-0.040835	-0.053546	-0.001738	-0.998564	-0.670776	0.740849	0.034680
334	-135.435011	30.498806	2.966534	0.753956	0.655675	-0.040508	-0.052437	-0.001398	-0.998623	-0.654829	0.755042	0.033328
335	-133.905911	31.785220	2.885409	0.776529	0.628766	-0.040700	-0.051467	-0.001082	-0.998674	-0.627976	0.777594	0.031520
336	-132.323852	33.005689	2.803436	0.806800	0.589376	-0.041347	-0.050605	-0.000790	-0.998718	-0.588654	0.807858	0.029187
337	-130.674296	34.132864	2.719772	0.843809	0.534968	-0.042377	-0.049825	-0.000525	-0.998758	-0.534326	0.844872	0.026212
338	-128.945458	35.133551	2.633748	0.885638	0.462316	-0.043685	-0.049112	-0.000296	-0.998793	-0.461771	0.886715	0.022443
339	-127.131051	35.968109	2.544971	0.928562	0.368427	-0.045090	-0.048456	-0.000115	-0.998825	-0.368000	0.929657	0.017746
340	-125.234551	36.592557	2.453511	0.966521	0.252372	-0.046313	-0.047864	0.000004	-0.998854	-0.252083	0.967630	0.012083
341	-123.273418	36.965337	2.360069	0.991910	0.117915	-0.047015	-0.047352	0.000051	-0.998878	-0.117781	0.993024	0.005634
342	-121.279525	37.058382	2.265982	0.998577	-0.025345	-0.046929	-0.046943	0.000032	-0.998898	0.025319	0.999679	-0.001158
343	-119.284673	36.950887	2.172368	0.997258	-0.057338	-0.046791	-0.046869	-0.000012	-0.998901	0.057275	0.998355	-0.002700
344	-117.290158	36.836210	2.078786	0.997258	-0.057338	-0.046791	-0.046872	-0.000063	-0.998901	0.057272	0.998355	-0.002751
345	-115.295643	36.721534	1.985203	0.997258	-0.057338	-0.046791	-0.046875	-0.000122	-0.998901	0.057270	0.998355	-0.002809
346	-113.301127	36.606857	1.891621	0.997258	-0.057338	-0.046791	-0.046879	-0.000185	-0.998901	0.057267	0.998355	-0.002872
347	-111.306612	36.492180	1.798039	0.997258	-0.057338	-0.046791	-0.046883	-0.000250	-0.998900	0.057264	0.998355	-0.002938
348	-109.312097	36.377503	1.704457	0.997258	-0.057338	-0.046791	-0.046886	-0.000314	-0.998900	0.057261	0.998355	-0.003002
349	-107.317581	36.262826	1.610874	0.997258	-0.057338	-0.046791	-0.046890	-0.000375	-0.998900	0.057258	0.998355	-0.003063
350	-105.323066	36.148149	1.517292	0.997258	-0.057338	-0.046791	-0.046893	-0.000429	-0.998900	0.057255	0.998355	-0.003117
351	-103.328550	36.033473	1.423710	0.997258	-0.057338	-0.046791	-0.046895	-0.000474	-0.998900	0.057253	0.998355	-0.003161
352	-101.334035	35.918796	1.330128	0.997258	-0.057338	-0.046791	-0.046897	-0.000506	-0.998900	0.057252	0.998355	-0.003194
353	-99.339520	35.804119	1.236546	0.997258	-0.057338	-0.046791	-0.046898	-0.000523	-0.998900	0.057251	0.998355	-0.003211
354	-97.345134	35.688291	1.141729	0.996550	-0.063498	-0.053441	-0.053554	-0.000081	-0.998565	0.063403	0.997982	-0.003481
355	-95.357245	35.527134	0.995512	0.990765	-0.097712	-0.094004	-0.097014	-0.026519	-0.994930	0.094724	0.994861	-0.035754
356	-93.384741	35.297465	0.760403	0.980968	-0.131801	-0.142584	-0.156633	-0.103177	-0.982253	0.114751	0.985892	-0.121857
357	-91.436812	35.001308	0.419310	0.965995	-0.163762	-0.200088	-0.232134	-0.208473	-0.950080	0.113874	0.964220	-0.239399
358	-89.524922	34.645804	-0.045905	0.944775	-0.190541	-0.266636	-0.316606	-0.320590	-0.892739	0.084622	0.927856	-0.363211
359	-87.662296	34.245135	-0.652430	0.916696	-0.208199	-0.341060	-0.398716	-0.420297	-0.815093	0.026355	0.883178	-0.468296
360	-85.862527	33.821792	-1.413414	0.882080	-0.212526	-0.420438	-0.468188	-0.494538	-0.732279	-0.052294	0.842772	-0.535724
361	-84.137329	33.406025	-2.334356	0.842441	-0.200355	-0.500150	-0.519976	-0.545491	-0.657316	-0.141131	0.813816	-0.563724
362	-82.498429	33.023174	-3.413469	0.794370	-0.183194	-0.579151	-0.563555	-0.578061	-0.590128	-0.226677	0.795164	-0.562434
363	-80.968746	32.670593	-4.651338	0.732844	-0.170108	-0.658789	-0.609384	-0.594771	-0.524308	-0.302639	0.785692	-0.539535
364	-79.577525	32.340017	-6.048164	0.655495	-0.161205	-0.737794	-0.659187	-0.598849	-0.454810	-0.368510	0.784470	-0.498806
365	-78.358682	32.023024	-7.600255	0.560171	-0.156521	-0.813455	-0.711878	-0.593111	-0.376098	-0.423602	0.789760	-0.443667
366	-77.349331	31.711288	-9.296765	0.446058	-0.155896	-0.881322	-0.763420	-0.580239	-0.283747	-0.467142	0.799387	-0.377835
367	-76.585564	31.397139	-11.116455	0.315703	-0.158751	-0.935484	-0.807184	-0.563192	-0.176831	-0.498785	0.810933	-0.305943
368	-76.083467	31.075885	-13.024052	0.188383	-0.162539	-0.968552	-0.833917	-0.547390	-0.070336	-0.518744	0.820942	-0.238663
369	-75.825214	30.746656	-14.978605	0.071425	-0.166857	-0.983391	-0.843220	-0.536741	0.029828	-0.532803	0.827084	-0.179034
370	-75.793116	30.407670	-16.948383	-0.038463	-0.172405	-0.984275	-0.836177	-0.533751	0.126167	-0.547109	0.827881	-0.123632
371	-75.977294	30.055838	-18.907568	-0.145685	-0.179815	-0.972853	-0.811683	-0.540491	0.221450	-0.565638	0.821910	-0.067211
372	-76.377505	29.686747	-20.830939	-0.255491	-0.189804	-0.947997	-0.769116	-0.554237	0.318248	-0.585820	0.810429	-0.004379
373	-77.004732	29.294435	-22.687651	-0.372878	-0.203005	-0.905401	-0.708935	-0.567213	0.419144	-0.598643	0.798160	0.067584
374	-77.866640	28.874036	-24.441137	-0.487628	-0.217555	-0.845511	-0.636381	-0.574436	0.514823	-0.597694	0.789109	0.141663
375	-78.947897	28.423544	-26.060537	-0.591389	-0.233202	-0.771930	-0.559158	-0.571161	0.600930	-0.581035	0.787014	0.207381
376	-80.222404	27.940003	-27.522298	-0.680461	-0.250790	-0.688533	-0.483901	-0.551816	0.679220	-0.550285	0.795364	0.254131
377	-81.659071	27.418270	-28.810386	-0.753483	-0.271677	-0.598711	-0.414711	-0.510231	0.753445	-0.510174	0.816000	0.271783
378	-83.225836	26.850154	-29.914116	-0.810719	-0.296767	-0.504642	-0.349868	-0.445528	0.824074	-0.469390	0.844650	0.257369
379	-84.891377	26.234717	-30.832755	-0.851896	-0.317385	-0.416580	-0.295564	-0.365289	0.882727	-0.432336	0.875118	0.217381
380	-86.622420	25.585668	-31.594643	-0.876606	-0.330436	-0.349820	-0.262810	-0.280218	0.923260	-0.403105	0.901271	0.158798
381	-88.389616	24.917088	-32.249950	-0.888890	-0.337246	-0.310063	-0.254693	-0.198785	0.946370	-0.380795	0.920190	0.090804
382	-90.172832	24.239495	-32.850712	-0.893279	-0.339755	-0.294311	-0.266532	-0.126882	0.955438	-0.361958	0.931916	0.022786
383	-91.959891	23.559695	-33.437477	-0.893560	-0.339918	-0.293267	-0.287626	-0.068112	0.955318	-0.344705	0.937985	-0.036908
384	-93.747010	22.879858	-34.024013	-0.893560	-0.339919	-0.293268	-0.303372	-0.024341	0.952561	-0.330932	0.940140	-0.081371
385	-95.534130	22.200021	-34.610548	-0.893560	-0.339918	-0.293268	-0.311240	-0.001733	0.950330	-0.323543	0.940453	-0.104248
386	-97.321251	21.520185	-35.197082	-0.893561	-0.339918	-0.293267	-0.314932	0.009061	0.949071	-0.319948	0.940412	-0.115148
387	-99.108374	20.840351	-35.783615	-0.893562	-0.339916	-0.293266	-0.329586	0.053145	0.942629	-0.304829	0.938953	-0.159519
388	-100.895499	20.160527	-36.370150	-0.893562	-0.339797	-0.293402	-0.351836	0.124099	0.927799	-0.278853	0.932275	-0.230443
389	-102.682469	19.488196	-36.965643	-0.893274	-0.328834	-0.306478	-0.384913	0.207409	0.899346	-0.232170	0.921330	-0.311845
390	-104.466756	18.865430	-37.619186	-0.889876	-0.286927	-0.354675	-0.433386	0.288892	0.853650	-0.142472	0.913353	-0.381428
391	-106.232627	18.370986	-38.413995	-0.872252	-0.200019	-0.446284	-0.489049	0.362123	0.793535	0.002887	0.910417	-0.413681
392	-107.939663	18.081650	-39.411045	-0.832159	-0.089322	-0.547295	-0.528660	0.425754	0.734338	0.167420	0.900419	-0.401516
393	-109.559497	18.008751	-40.579355	-0.787751	0.015764	-0.615792	-0.537440	0.470908	0.699574	0.301009	0.882042	-0.362486
394	-111.089334	18.145307	-41.858365	-0.741456	0.121656	-0.659881	-0.533058	0.490507	0.689385	0.407544	0.862904	-0.298840
395	-112.520823	18.500840	-43.207044	-0.688443	0.235838	-0.685877	-0.526268	0.488298	0.696138	0.499087	0.840206	-0.212051
396	-113.834676	19.096596	-44.589857	-0.623316	0.360217	-0.694061	-0.521738	0.469555	0.712255	0.582466	0.806078	-0.104742
397	-115.008932	19.931751	-45.974659	-0.550084	0.471948	-0.688965	-0.526345	0.444576	0.724785	0.648358	0.761326	0.003853
398	-116.032113	20.973494	-47.339493	-0.472504	0.567236	-0.674524	-0.536589	0.421991	0.730750	0.699151	0.707225	0.104980
